"metric","value","direction","denominator","units","notes","dataset_key","method_id","method","split_id","dataset","metric_label"
"heldout_qc_cv_mean",19.4990118758241,"lower",113,"percent","","sacurine","combat","ComBat","SPLIT06","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058359503175,"lower",226,"proportion","","sacurine","combat","ComBat","SPLIT06","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",17.4649661039041,"lower",113,"percent","","sacurine","qc_rlsc","QC-RLSC","SPLIT06","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0344595793585049,"lower",226,"proportion","","sacurine","qc_rlsc","QC-RLSC","SPLIT06","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",5.14316558348301,"lower",113,"percent","","sacurine","qc_rfsc","QC-RFSC","SPLIT06","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0371804141979941,"lower",226,"proportion","","sacurine","qc_rfsc","QC-RFSC","SPLIT06","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",11.8105502470692,"lower",113,"percent","","sacurine","tiger","TIGER","SPLIT06","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0385664416337758,"lower",226,"proportion","","sacurine","tiger","TIGER","SPLIT06","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",15.8692781872775,"lower",113,"percent","","sacurine","serrf","SERRF","SPLIT06","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0575192109331347,"lower",226,"proportion","","sacurine","serrf","SERRF","SPLIT06","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",14.0457643064079,"lower",113,"percent","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT06","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0435902993644697,"lower",226,"proportion","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT06","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",15.9260615341102,"lower",113,"percent","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT06","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0395414630367604,"lower",226,"proportion","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT06","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",19.0257412422841,"lower",113,"percent","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT06","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0520147926987853,"lower",226,"proportion","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT06","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",38.1062429165891,"lower",113,"percent","","sacurine","raw","Raw","SPLIT07","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058304178776,"lower",226,"proportion","","sacurine","raw","Raw","SPLIT07","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",31.2324141286819,"lower",113,"percent","","sacurine","combat","ComBat","SPLIT07","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058359503175,"lower",226,"proportion","","sacurine","combat","ComBat","SPLIT07","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",12.7373312616151,"lower",113,"percent","","sacurine","qc_rlsc","QC-RLSC","SPLIT07","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.034431865504766,"lower",226,"proportion","","sacurine","qc_rlsc","QC-RLSC","SPLIT07","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",6.32373725997008,"lower",113,"percent","","sacurine","qc_rfsc","QC-RFSC","SPLIT07","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0369942064038858,"lower",226,"proportion","","sacurine","qc_rfsc","QC-RFSC","SPLIT07","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",9.96528327903251,"lower",113,"percent","","sacurine","tiger","TIGER","SPLIT07","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.039663806567108,"lower",226,"proportion","","sacurine","tiger","TIGER","SPLIT07","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",18.5989413238274,"lower",113,"percent","","sacurine","serrf","SERRF","SPLIT07","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0575368905241947,"lower",226,"proportion","","sacurine","serrf","SERRF","SPLIT07","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",17.2288628171567,"lower",113,"percent","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT07","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0436045084133093,"lower",226,"proportion","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT07","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",18.5188686168883,"lower",113,"percent","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT07","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0398150252362735,"lower",226,"proportion","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT07","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",25.4220549974512,"lower",113,"percent","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT07","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0520147926987853,"lower",226,"proportion","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT07","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",36.2419851471615,"lower",113,"percent","","sacurine","raw","Raw","SPLIT08","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058304178776,"lower",226,"proportion","","sacurine","raw","Raw","SPLIT08","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",29.1347456647581,"lower",113,"percent","","sacurine","combat","ComBat","SPLIT08","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058359503175,"lower",226,"proportion","","sacurine","combat","ComBat","SPLIT08","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",12.3310729750087,"lower",113,"percent","","sacurine","qc_rlsc","QC-RLSC","SPLIT08","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0337759363941168,"lower",226,"proportion","","sacurine","qc_rlsc","QC-RLSC","SPLIT08","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",6.39424019552961,"lower",113,"percent","","sacurine","qc_rfsc","QC-RFSC","SPLIT08","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0369942064038858,"lower",226,"proportion","","sacurine","qc_rfsc","QC-RFSC","SPLIT08","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",10.7101408377659,"lower",113,"percent","","sacurine","tiger","TIGER","SPLIT08","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0395844649668187,"lower",226,"proportion","","sacurine","tiger","TIGER","SPLIT08","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",18.5449990967292,"lower",113,"percent","","sacurine","serrf","SERRF","SPLIT08","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0556488199436169,"lower",226,"proportion","","sacurine","serrf","SERRF","SPLIT08","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",16.5201276966177,"lower",113,"percent","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT08","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0434868862019229,"lower",226,"proportion","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT08","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",18.2738251835968,"lower",113,"percent","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT08","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0397029234894745,"lower",226,"proportion","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT08","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",24.2302988947969,"lower",113,"percent","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT08","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0520147926987853,"lower",226,"proportion","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT08","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",33.7089851027059,"lower",113,"percent","","sacurine","raw","Raw","SPLIT09","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058304178776,"lower",226,"proportion","","sacurine","raw","Raw","SPLIT09","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",26.4010132535683,"lower",113,"percent","","sacurine","combat","ComBat","SPLIT09","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058359503175,"lower",226,"proportion","","sacurine","combat","ComBat","SPLIT09","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",19.2762274820154,"lower",113,"percent","","sacurine","qc_rlsc","QC-RLSC","SPLIT09","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0349678069541576,"lower",226,"proportion","","sacurine","qc_rlsc","QC-RLSC","SPLIT09","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",6.34389377563452,"lower",113,"percent","","sacurine","qc_rfsc","QC-RFSC","SPLIT09","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0371804141979941,"lower",226,"proportion","","sacurine","qc_rfsc","QC-RFSC","SPLIT09","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",10.7577151502081,"lower",113,"percent","","sacurine","tiger","TIGER","SPLIT09","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0385325196622842,"lower",226,"proportion","","sacurine","tiger","TIGER","SPLIT09","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",16.9052370468886,"lower",113,"percent","","sacurine","serrf","SERRF","SPLIT09","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0563790694698391,"lower",226,"proportion","","sacurine","serrf","SERRF","SPLIT09","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",15.640885228956,"lower",113,"percent","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT09","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0437716375365232,"lower",226,"proportion","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT09","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",17.0637567185413,"lower",113,"percent","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT09","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0399209543088014,"lower",226,"proportion","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT09","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",22.5355026694107,"lower",113,"percent","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT09","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0520147926987853,"lower",226,"proportion","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT09","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",38.1138573075774,"lower",113,"percent","","sacurine","raw","Raw","SPLIT10","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058304178776,"lower",226,"proportion","","sacurine","raw","Raw","SPLIT10","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",23.1218969138977,"lower",113,"percent","","sacurine","combat","ComBat","SPLIT10","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0684058359503175,"lower",226,"proportion","","sacurine","combat","ComBat","SPLIT10","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",17.1854800729099,"lower",113,"percent","","sacurine","qc_rlsc","QC-RLSC","SPLIT10","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0381591484838572,"lower",226,"proportion","","sacurine","qc_rlsc","QC-RLSC","SPLIT10","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",7.9549854233891,"lower",113,"percent","","sacurine","qc_rfsc","QC-RFSC","SPLIT10","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0369942064038858,"lower",226,"proportion","","sacurine","qc_rfsc","QC-RFSC","SPLIT10","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",10.0686940239687,"lower",113,"percent","","sacurine","tiger","TIGER","SPLIT10","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0400766438393198,"lower",226,"proportion","","sacurine","tiger","TIGER","SPLIT10","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",17.3605759609373,"lower",113,"percent","","sacurine","serrf","SERRF","SPLIT10","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0621450180522114,"lower",226,"proportion","","sacurine","serrf","SERRF","SPLIT10","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",14.9837729868028,"lower",113,"percent","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT10","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0435329377689669,"lower",226,"proportion","","sacurine","winn_auto_qc","WiNN auto (QC)","SPLIT10","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",16.4872846851157,"lower",113,"percent","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT10","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0396041018333501,"lower",226,"proportion","","sacurine","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT10","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",22.5072418156781,"lower",113,"percent","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT10","Sacurine","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0520147926987853,"lower",226,"proportion","","sacurine","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT10","Sacurine","Residual GAM deviance"
"heldout_qc_cv_mean",50.2621764852706,"lower",6461,"percent","","waveica","raw","Raw","SPLIT01","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.205768293336358,"lower",19383,"proportion","","waveica","raw","Raw","SPLIT01","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",39.2018766085786,"lower",6461,"percent","","waveica","combat","ComBat","SPLIT01","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.207306999885326,"lower",19383,"proportion","","waveica","combat","ComBat","SPLIT01","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",41.6995653089239,"lower",6461,"percent","","waveica","qc_rlsc","QC-RLSC","SPLIT01","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.123869822645856,"lower",19383,"proportion","","waveica","qc_rlsc","QC-RLSC","SPLIT01","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",16.7908141452777,"lower",6461,"percent","","waveica","qc_rfsc","QC-RFSC","SPLIT01","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.121870047848386,"lower",19383,"proportion","","waveica","qc_rfsc","QC-RFSC","SPLIT01","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",25.564261985711,"lower",6461,"percent","","waveica","tiger","TIGER","SPLIT01","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.11358294608316,"lower",19383,"proportion","","waveica","tiger","TIGER","SPLIT01","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",34.2520184037082,"lower",6461,"percent","","waveica","serrf","SERRF","SPLIT01","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.116981472110969,"lower",19383,"proportion","","waveica","serrf","SERRF","SPLIT01","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",38.9352870626393,"lower",6461,"percent","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT01","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0183269721573339,"lower",19383,"proportion","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT01","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",41.4731890739093,"lower",6461,"percent","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT01","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.211971425912485,"lower",19383,"proportion","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT01","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",39.1213407199101,"lower",6461,"percent","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT01","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0141634445598343,"lower",19383,"proportion","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT01","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",51.9068528852617,"lower",6461,"percent","","waveica","raw","Raw","SPLIT02","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.205768293336358,"lower",19383,"proportion","","waveica","raw","Raw","SPLIT02","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",42.4842572015363,"lower",6461,"percent","","waveica","combat","ComBat","SPLIT02","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.207306999885326,"lower",19383,"proportion","","waveica","combat","ComBat","SPLIT02","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",42.238741571233,"lower",6461,"percent","","waveica","qc_rlsc","QC-RLSC","SPLIT02","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.124587345858977,"lower",19383,"proportion","","waveica","qc_rlsc","QC-RLSC","SPLIT02","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",17.3963372628392,"lower",6461,"percent","","waveica","qc_rfsc","QC-RFSC","SPLIT02","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.121690745649194,"lower",19383,"proportion","","waveica","qc_rfsc","QC-RFSC","SPLIT02","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",26.2038841679234,"lower",6461,"percent","","waveica","tiger","TIGER","SPLIT02","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.115941901672086,"lower",19383,"proportion","","waveica","tiger","TIGER","SPLIT02","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",34.4700061124981,"lower",6461,"percent","","waveica","serrf","SERRF","SPLIT02","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.118084098661614,"lower",19383,"proportion","","waveica","serrf","SERRF","SPLIT02","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",40.2637475751824,"lower",6461,"percent","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT02","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0926027840041854,"lower",19383,"proportion","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT02","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",44.1375171257227,"lower",6461,"percent","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT02","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.211984922968941,"lower",19383,"proportion","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT02","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",39.901540358371,"lower",6461,"percent","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT02","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0141634445598343,"lower",19383,"proportion","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT02","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",49.122555207139,"lower",6461,"percent","","waveica","raw","Raw","SPLIT03","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.205768293336358,"lower",19383,"proportion","","waveica","raw","Raw","SPLIT03","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",42.023633057022,"lower",6461,"percent","","waveica","combat","ComBat","SPLIT03","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.207306999885326,"lower",19383,"proportion","","waveica","combat","ComBat","SPLIT03","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",43.4063486450603,"lower",6461,"percent","","waveica","qc_rlsc","QC-RLSC","SPLIT03","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.124198021431347,"lower",19383,"proportion","","waveica","qc_rlsc","QC-RLSC","SPLIT03","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",17.1521496545522,"lower",6461,"percent","","waveica","qc_rfsc","QC-RFSC","SPLIT03","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.122218600594406,"lower",19383,"proportion","","waveica","qc_rfsc","QC-RFSC","SPLIT03","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",26.6065327354618,"lower",6461,"percent","","waveica","tiger","TIGER","SPLIT03","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.114999645720555,"lower",19383,"proportion","","waveica","tiger","TIGER","SPLIT03","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",34.741727378664,"lower",6461,"percent","","waveica","serrf","SERRF","SPLIT03","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.118808179139245,"lower",19383,"proportion","","waveica","serrf","SERRF","SPLIT03","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",40.4512940987779,"lower",6461,"percent","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT03","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0960173426866028,"lower",19383,"proportion","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT03","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",42.5390850370179,"lower",6461,"percent","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT03","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.210814973282598,"lower",19383,"proportion","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT03","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",39.6288211089439,"lower",6461,"percent","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT03","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0141634445598343,"lower",19383,"proportion","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT03","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",50.5339068590698,"lower",6461,"percent","","waveica","raw","Raw","SPLIT04","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.205768293336358,"lower",19383,"proportion","","waveica","raw","Raw","SPLIT04","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",39.948990684096,"lower",6461,"percent","","waveica","combat","ComBat","SPLIT04","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.207306999885326,"lower",19383,"proportion","","waveica","combat","ComBat","SPLIT04","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",43.0770562251366,"lower",6461,"percent","","waveica","qc_rlsc","QC-RLSC","SPLIT04","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.127113631895467,"lower",19383,"proportion","","waveica","qc_rlsc","QC-RLSC","SPLIT04","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",16.7722445853436,"lower",6461,"percent","","waveica","qc_rfsc","QC-RFSC","SPLIT04","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.121517751770557,"lower",19383,"proportion","","waveica","qc_rfsc","QC-RFSC","SPLIT04","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",25.2272096620226,"lower",6461,"percent","","waveica","tiger","TIGER","SPLIT04","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.114320750780484,"lower",19383,"proportion","","waveica","tiger","TIGER","SPLIT04","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",33.943902391579,"lower",6461,"percent","","waveica","serrf","SERRF","SPLIT04","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.116071433600758,"lower",19383,"proportion","","waveica","serrf","SERRF","SPLIT04","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",39.5468018234515,"lower",6461,"percent","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT04","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0968684684155476,"lower",19383,"proportion","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT04","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",43.009643388891,"lower",6461,"percent","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT04","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.211985383537772,"lower",19383,"proportion","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT04","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",38.8625731675437,"lower",6461,"percent","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT04","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0141634445598343,"lower",19383,"proportion","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT04","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",49.1930266636205,"lower",6461,"percent","","waveica","raw","Raw","SPLIT05","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.205768293336358,"lower",19383,"proportion","","waveica","raw","Raw","SPLIT05","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",39.7687057831819,"lower",6461,"percent","","waveica","combat","ComBat","SPLIT05","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.207306999885326,"lower",19383,"proportion","","waveica","combat","ComBat","SPLIT05","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",40.9254323462496,"lower",6461,"percent","","waveica","qc_rlsc","QC-RLSC","SPLIT05","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.125423274580894,"lower",19383,"proportion","","waveica","qc_rlsc","QC-RLSC","SPLIT05","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",17.0540811979105,"lower",6461,"percent","","waveica","qc_rfsc","QC-RFSC","SPLIT05","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.122002678387116,"lower",19383,"proportion","","waveica","qc_rfsc","QC-RFSC","SPLIT05","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",25.6407706982382,"lower",6461,"percent","","waveica","tiger","TIGER","SPLIT05","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.114188378677627,"lower",19383,"proportion","","waveica","tiger","TIGER","SPLIT05","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",33.9544302825771,"lower",6461,"percent","","waveica","serrf","SERRF","SPLIT05","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.116923111750737,"lower",19383,"proportion","","waveica","serrf","SERRF","SPLIT05","WaveICA","Residual GAM deviance"
