"metric","value","direction","denominator","units","notes","dataset_key","method_id","method","seed_id"
"heldout_qc_cv_median",43.557189396155,"lower",1000,"percent","","simulation","C0_RAW","Raw","SIM06"
"residual_run_order_gam_mean_deviance",0.122435574911771,"lower",5000,"proportion","","simulation","C0_RAW","Raw","SIM06"
"residual_run_order_gam_sd_deviance",0.188862465679852,"lower",5000,"proportion","","simulation","C0_RAW","Raw","SIM06"
"residual_ljung_box_proportion_significant",0.2406,"lower",5000,"proportion","","simulation","C0_RAW","Raw","SIM06"
"batch_weighted_pc_r2_categorical",0.963598199950116,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C0_RAW","Raw","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","C0_RAW","Raw","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","C0_RAW","Raw","SIM06"
"runtime_sec",0,"lower",1,"seconds","","simulation","C0_RAW","Raw","SIM06"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","C0_RAW","Raw","SIM06"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","C0_RAW","Raw","SIM06"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","C0_RAW","Raw","SIM06"
"truth_metabolite_profile_icc_mean",0.58757778276978,"higher",1000,"ICC(A,1)","","simulation","C0_RAW","Raw","SIM06"
"truth_sample_profile_pearson_mean",0.514902405541303,"higher",450,"correlation","","simulation","C0_RAW","Raw","SIM06"
"truth_log1p_rmse",0.295443790010821,"lower",450000,"log1p intensity","","simulation","C0_RAW","Raw","SIM06"
"heldout_qc_cv_mean",42.1748590659734,"lower",1000,"percent","","simulation","C1_OUTLIER","Outlier","SIM06"
"heldout_qc_cv_sd",26.7017911226386,"lower",1000,"percent","","simulation","C1_OUTLIER","Outlier","SIM06"
"heldout_qc_cv_median",42.964071135996,"lower",1000,"percent","","simulation","C1_OUTLIER","Outlier","SIM06"
"residual_run_order_gam_mean_deviance",0.122762894109787,"lower",5000,"proportion","","simulation","C1_OUTLIER","Outlier","SIM06"
"residual_run_order_gam_sd_deviance",0.190544114303127,"lower",5000,"proportion","","simulation","C1_OUTLIER","Outlier","SIM06"
"residual_ljung_box_proportion_significant",0.2386,"lower",5000,"proportion","","simulation","C1_OUTLIER","Outlier","SIM06"
"batch_weighted_pc_r2_categorical",0.964392111560953,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C1_OUTLIER","Outlier","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","C1_OUTLIER","Outlier","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","C1_OUTLIER","Outlier","SIM06"
"runtime_sec",0.238,"lower",1,"seconds","","simulation","C1_OUTLIER","Outlier","SIM06"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","C1_OUTLIER","Outlier","SIM06"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","C1_OUTLIER","Outlier","SIM06"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","C1_OUTLIER","Outlier","SIM06"
"truth_metabolite_profile_icc_mean",0.594100549534665,"higher",1000,"ICC(A,1)","","simulation","C1_OUTLIER","Outlier","SIM06"
"truth_sample_profile_pearson_mean",0.542636799124338,"higher",450,"correlation","","simulation","C1_OUTLIER","Outlier","SIM06"
"truth_log1p_rmse",0.255792688666177,"lower",450000,"log1p intensity","","simulation","C1_OUTLIER","Outlier","SIM06"
"heldout_qc_cv_mean",38.1887036978857,"lower",1000,"percent","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM06"
"heldout_qc_cv_sd",27.956422212236,"lower",1000,"percent","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM06"
"heldout_qc_cv_median",40.7314899416771,"lower",1000,"percent","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM06"
"residual_run_order_gam_mean_deviance",0.0215424659584473,"lower",5000,"proportion","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM06"
"residual_run_order_gam_sd_deviance",0.0348025326989186,"lower",5000,"proportion","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM06"
"residual_ljung_box_proportion_significant",0.007,"lower",5000,"proportion","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM06"
"batch_weighted_pc_r2_categorical",0.988310721826615,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM06"
"runtime_sec",4.748,"lower",1,"seconds","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM06"
"drift_profiles_corrected",1387,"descriptive",5000,"profiles","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM06"
"drift_features_corrected",655,"descriptive",1000,"features","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM06"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM06"
"truth_metabolite_profile_icc_mean",0.62886492532926,"higher",1000,"ICC(A,1)","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM06"
"truth_sample_profile_pearson_mean",0.552935532124345,"higher",450,"correlation","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM06"
"truth_log1p_rmse",0.245145072285908,"lower",450000,"log1p intensity","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM06"
"heldout_qc_cv_mean",8.61903085584063,"lower",1000,"percent","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM06"
"heldout_qc_cv_sd",6.21678563226836,"lower",1000,"percent","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM06"
"heldout_qc_cv_median",7.82615094732433,"lower",1000,"percent","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM06"
"residual_run_order_gam_mean_deviance",0.0215425352128519,"lower",5000,"proportion","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM06"
"residual_run_order_gam_sd_deviance",0.0348025232480395,"lower",5000,"proportion","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM06"
"residual_ljung_box_proportion_significant",0.007,"lower",5000,"proportion","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM06"
"batch_weighted_pc_r2_categorical",0.000833950645555597,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM06"
"runtime_sec",6.474,"lower",1,"seconds","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM06"
"drift_profiles_corrected",1387,"descriptive",5000,"profiles","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM06"
"drift_features_corrected",655,"descriptive",1000,"features","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM06"
"batch_features_corrected",695,"descriptive",1000,"features","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM06"
"truth_metabolite_profile_icc_mean",0.921059950292669,"higher",1000,"ICC(A,1)","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM06"
"truth_sample_profile_pearson_mean",0.924847526823702,"higher",450,"correlation","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM06"
"truth_log1p_rmse",0.0716839111414008,"lower",450000,"log1p intensity","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM06"
"heldout_qc_cv_mean",8.61903085584063,"lower",1000,"percent","","simulation","C4_FULL_FIXED","+ PQN","SIM06"
"heldout_qc_cv_sd",6.21678563226836,"lower",1000,"percent","","simulation","C4_FULL_FIXED","+ PQN","SIM06"
"heldout_qc_cv_median",7.82615094732433,"lower",1000,"percent","","simulation","C4_FULL_FIXED","+ PQN","SIM06"
"residual_run_order_gam_mean_deviance",0.0215326561677557,"lower",5000,"proportion","","simulation","C4_FULL_FIXED","+ PQN","SIM06"
"residual_run_order_gam_sd_deviance",0.0348073112670957,"lower",5000,"proportion","","simulation","C4_FULL_FIXED","+ PQN","SIM06"
"residual_ljung_box_proportion_significant",0.0068,"lower",5000,"proportion","","simulation","C4_FULL_FIXED","+ PQN","SIM06"
"batch_weighted_pc_r2_categorical",0.000822589818943679,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C4_FULL_FIXED","+ PQN","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","C4_FULL_FIXED","+ PQN","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","C4_FULL_FIXED","+ PQN","SIM06"
"runtime_sec",6.585,"lower",1,"seconds","","simulation","C4_FULL_FIXED","+ PQN","SIM06"
"drift_profiles_corrected",1387,"descriptive",5000,"profiles","","simulation","C4_FULL_FIXED","+ PQN","SIM06"
"drift_features_corrected",655,"descriptive",1000,"features","","simulation","C4_FULL_FIXED","+ PQN","SIM06"
"batch_features_corrected",695,"descriptive",1000,"features","","simulation","C4_FULL_FIXED","+ PQN","SIM06"
"truth_metabolite_profile_icc_mean",0.920949468357364,"higher",1000,"ICC(A,1)","","simulation","C4_FULL_FIXED","+ PQN","SIM06"
"truth_sample_profile_pearson_mean",0.924847149755594,"higher",450,"correlation","","simulation","C4_FULL_FIXED","+ PQN","SIM06"
"truth_log1p_rmse",0.0717165867720228,"lower",450000,"log1p intensity","","simulation","C4_FULL_FIXED","+ PQN","SIM06"
"heldout_qc_cv_mean",8.61903085584063,"lower",1000,"percent","","simulation","G_SS","selective/selective","SIM06"
"heldout_qc_cv_sd",6.21678563226836,"lower",1000,"percent","","simulation","G_SS","selective/selective","SIM06"
"heldout_qc_cv_median",7.82615094732433,"lower",1000,"percent","","simulation","G_SS","selective/selective","SIM06"
"residual_run_order_gam_mean_deviance",0.0215326561677557,"lower",5000,"proportion","","simulation","G_SS","selective/selective","SIM06"
"residual_run_order_gam_sd_deviance",0.0348073112670957,"lower",5000,"proportion","","simulation","G_SS","selective/selective","SIM06"
"residual_ljung_box_proportion_significant",0.0068,"lower",5000,"proportion","","simulation","G_SS","selective/selective","SIM06"
"batch_weighted_pc_r2_categorical",0.000822589818943679,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_SS","selective/selective","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","G_SS","selective/selective","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","G_SS","selective/selective","SIM06"
"runtime_sec",6.585,"lower",1,"seconds","","simulation","G_SS","selective/selective","SIM06"
"drift_profiles_corrected",1387,"descriptive",5000,"profiles","","simulation","G_SS","selective/selective","SIM06"
"drift_features_corrected",655,"descriptive",1000,"features","","simulation","G_SS","selective/selective","SIM06"
"batch_features_corrected",695,"descriptive",1000,"features","","simulation","G_SS","selective/selective","SIM06"
"truth_metabolite_profile_icc_mean",0.920949468357364,"higher",1000,"ICC(A,1)","","simulation","G_SS","selective/selective","SIM06"
"truth_sample_profile_pearson_mean",0.924847149755594,"higher",450,"correlation","","simulation","G_SS","selective/selective","SIM06"
"truth_log1p_rmse",0.0717165867720228,"lower",450000,"log1p intensity","","simulation","G_SS","selective/selective","SIM06"
"heldout_qc_cv_mean",10.2632432040569,"lower",1000,"percent","","simulation","G_AS","all/selective","SIM06"
"heldout_qc_cv_sd",5.00161256911531,"lower",1000,"percent","","simulation","G_AS","all/selective","SIM06"
"heldout_qc_cv_median",9.08725092628073,"lower",1000,"percent","","simulation","G_AS","all/selective","SIM06"
"residual_run_order_gam_mean_deviance",0.000752135686600911,"lower",5000,"proportion","","simulation","G_AS","all/selective","SIM06"
"residual_run_order_gam_sd_deviance",0.00143766478613422,"lower",5000,"proportion","","simulation","G_AS","all/selective","SIM06"
"residual_ljung_box_proportion_significant",0.0134,"lower",5000,"proportion","","simulation","G_AS","all/selective","SIM06"
"batch_weighted_pc_r2_categorical",0.000973737325373608,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_AS","all/selective","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","G_AS","all/selective","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","G_AS","all/selective","SIM06"
"runtime_sec",13.983,"lower",1,"seconds","","simulation","G_AS","all/selective","SIM06"
"drift_profiles_corrected",5000,"descriptive",5000,"profiles","","simulation","G_AS","all/selective","SIM06"
"drift_features_corrected",1000,"descriptive",1000,"features","","simulation","G_AS","all/selective","SIM06"
"batch_features_corrected",698,"descriptive",1000,"features","","simulation","G_AS","all/selective","SIM06"
"truth_metabolite_profile_icc_mean",0.908398745545504,"higher",1000,"ICC(A,1)","","simulation","G_AS","all/selective","SIM06"
"truth_sample_profile_pearson_mean",0.913312284427582,"higher",450,"correlation","","simulation","G_AS","all/selective","SIM06"
"truth_log1p_rmse",0.0757466154199508,"lower",450000,"log1p intensity","","simulation","G_AS","all/selective","SIM06"
"heldout_qc_cv_mean",9.00306370724973,"lower",1000,"percent","","simulation","G_SA","selective/all","SIM06"
"heldout_qc_cv_sd",5.84044406081643,"lower",1000,"percent","","simulation","G_SA","selective/all","SIM06"
"heldout_qc_cv_median",7.89819249128739,"lower",1000,"percent","","simulation","G_SA","selective/all","SIM06"
"residual_run_order_gam_mean_deviance",0.0215233274356247,"lower",5000,"proportion","","simulation","G_SA","selective/all","SIM06"
"residual_run_order_gam_sd_deviance",0.0347875255482328,"lower",5000,"proportion","","simulation","G_SA","selective/all","SIM06"
"residual_ljung_box_proportion_significant",0.0056,"lower",5000,"proportion","","simulation","G_SA","selective/all","SIM06"
"batch_weighted_pc_r2_categorical",0.000142519794410989,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_SA","selective/all","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","G_SA","selective/all","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","G_SA","selective/all","SIM06"
"runtime_sec",6.579,"lower",1,"seconds","","simulation","G_SA","selective/all","SIM06"
"drift_profiles_corrected",1387,"descriptive",5000,"profiles","","simulation","G_SA","selective/all","SIM06"
"drift_features_corrected",655,"descriptive",1000,"features","","simulation","G_SA","selective/all","SIM06"
"batch_features_corrected",1000,"descriptive",1000,"features","","simulation","G_SA","selective/all","SIM06"
"truth_metabolite_profile_icc_mean",0.919914555040778,"higher",1000,"ICC(A,1)","","simulation","G_SA","selective/all","SIM06"
"truth_sample_profile_pearson_mean",0.923716969188186,"higher",450,"correlation","","simulation","G_SA","selective/all","SIM06"
"truth_log1p_rmse",0.0721322661460432,"lower",450000,"log1p intensity","","simulation","G_SA","selective/all","SIM06"
"heldout_qc_cv_mean",10.4060410724529,"lower",1000,"percent","","simulation","G_AA","all/all","SIM06"
"heldout_qc_cv_sd",4.93736687622231,"lower",1000,"percent","","simulation","G_AA","all/all","SIM06"
"heldout_qc_cv_median",9.13803153233015,"lower",1000,"percent","","simulation","G_AA","all/all","SIM06"
"residual_run_order_gam_mean_deviance",0.00075255963301213,"lower",5000,"proportion","","simulation","G_AA","all/all","SIM06"
"residual_run_order_gam_sd_deviance",0.00143758841318154,"lower",5000,"proportion","","simulation","G_AA","all/all","SIM06"
"residual_ljung_box_proportion_significant",0.0134,"lower",5000,"proportion","","simulation","G_AA","all/all","SIM06"
"batch_weighted_pc_r2_categorical",0.000112029596872857,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_AA","all/all","SIM06"
"retained_features",1000,"higher",1000,"features","","simulation","G_AA","all/all","SIM06"
"retained_samples",500,"higher",500,"samples","","simulation","G_AA","all/all","SIM06"
"runtime_sec",14.027,"lower",1,"seconds","","simulation","G_AA","all/all","SIM06"
"drift_profiles_corrected",5000,"descriptive",5000,"profiles","","simulation","G_AA","all/all","SIM06"
"drift_features_corrected",1000,"descriptive",1000,"features","","simulation","G_AA","all/all","SIM06"
"batch_features_corrected",1000,"descriptive",1000,"features","","simulation","G_AA","all/all","SIM06"
"truth_metabolite_profile_icc_mean",0.907285582972191,"higher",1000,"ICC(A,1)","","simulation","G_AA","all/all","SIM06"
"truth_sample_profile_pearson_mean",0.912195371453686,"higher",450,"correlation","","simulation","G_AA","all/all","SIM06"
"truth_log1p_rmse",0.0761592851977541,"lower",450000,"log1p intensity","","simulation","G_AA","all/all","SIM06"
"heldout_qc_cv_mean",43.3237040927998,"lower",1000,"percent","","simulation","C0_RAW","Raw","SIM07"
"heldout_qc_cv_sd",31.5697347481255,"lower",1000,"percent","","simulation","C0_RAW","Raw","SIM07"
"heldout_qc_cv_median",41.2345903690775,"lower",1000,"percent","","simulation","C0_RAW","Raw","SIM07"
"residual_run_order_gam_mean_deviance",0.12753075161751,"lower",5000,"proportion","","simulation","C0_RAW","Raw","SIM07"
"residual_run_order_gam_sd_deviance",0.193045644124259,"lower",5000,"proportion","","simulation","C0_RAW","Raw","SIM07"
"residual_ljung_box_proportion_significant",0.2558,"lower",5000,"proportion","","simulation","C0_RAW","Raw","SIM07"
"batch_weighted_pc_r2_categorical",0.963286281377159,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C0_RAW","Raw","SIM07"
"retained_features",1000,"higher",1000,"features","","simulation","C0_RAW","Raw","SIM07"
"retained_samples",500,"higher",500,"samples","","simulation","C0_RAW","Raw","SIM07"
"runtime_sec",0,"lower",1,"seconds","","simulation","C0_RAW","Raw","SIM07"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","C0_RAW","Raw","SIM07"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","C0_RAW","Raw","SIM07"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","C0_RAW","Raw","SIM07"
"truth_metabolite_profile_icc_mean",0.594809903197333,"higher",1000,"ICC(A,1)","","simulation","C0_RAW","Raw","SIM07"
"truth_sample_profile_pearson_mean",0.525550602568528,"higher",450,"correlation","","simulation","C0_RAW","Raw","SIM07"
"truth_log1p_rmse",0.290083897729829,"lower",450000,"log1p intensity","","simulation","C0_RAW","Raw","SIM07"
"heldout_qc_cv_mean",40.455547422808,"lower",1000,"percent","","simulation","C1_OUTLIER","Outlier","SIM07"
"heldout_qc_cv_sd",26.8055252738913,"lower",1000,"percent","","simulation","C1_OUTLIER","Outlier","SIM07"
"heldout_qc_cv_median",41.0662776628113,"lower",1000,"percent","","simulation","C1_OUTLIER","Outlier","SIM07"
"residual_run_order_gam_mean_deviance",0.1275678044596,"lower",5000,"proportion","","simulation","C1_OUTLIER","Outlier","SIM07"
"residual_run_order_gam_sd_deviance",0.193845755527404,"lower",5000,"proportion","","simulation","C1_OUTLIER","Outlier","SIM07"
"residual_ljung_box_proportion_significant",0.2556,"lower",5000,"proportion","","simulation","C1_OUTLIER","Outlier","SIM07"
"batch_weighted_pc_r2_categorical",0.964369257145388,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C1_OUTLIER","Outlier","SIM07"
"retained_features",1000,"higher",1000,"features","","simulation","C1_OUTLIER","Outlier","SIM07"
"retained_samples",500,"higher",500,"samples","","simulation","C1_OUTLIER","Outlier","SIM07"
"runtime_sec",0.236,"lower",1,"seconds","","simulation","C1_OUTLIER","Outlier","SIM07"
"drift_profiles_corrected",,"descriptive",5000,"profiles","","simulation","C1_OUTLIER","Outlier","SIM07"
"drift_features_corrected",,"descriptive",1000,"features","","simulation","C1_OUTLIER","Outlier","SIM07"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","C1_OUTLIER","Outlier","SIM07"
"truth_metabolite_profile_icc_mean",0.601326549142451,"higher",1000,"ICC(A,1)","","simulation","C1_OUTLIER","Outlier","SIM07"
"truth_sample_profile_pearson_mean",0.547264547991411,"higher",450,"correlation","","simulation","C1_OUTLIER","Outlier","SIM07"
"truth_log1p_rmse",0.254783342529616,"lower",450000,"log1p intensity","","simulation","C1_OUTLIER","Outlier","SIM07"
"heldout_qc_cv_mean",37.656042361485,"lower",1000,"percent","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM07"
"heldout_qc_cv_sd",27.7247327184142,"lower",1000,"percent","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM07"
"heldout_qc_cv_median",39.6237909498152,"lower",1000,"percent","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM07"
"residual_run_order_gam_mean_deviance",0.0198606421882188,"lower",5000,"proportion","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM07"
"residual_run_order_gam_sd_deviance",0.0329697528985815,"lower",5000,"proportion","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM07"
"residual_ljung_box_proportion_significant",0.0082,"lower",5000,"proportion","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM07"
"batch_weighted_pc_r2_categorical",0.987893392108123,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM07"
"retained_features",1000,"higher",1000,"features","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM07"
"retained_samples",500,"higher",500,"samples","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM07"
"runtime_sec",4.908,"lower",1,"seconds","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM07"
"drift_profiles_corrected",1505,"descriptive",5000,"profiles","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM07"
"drift_features_corrected",671,"descriptive",1000,"features","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM07"
"batch_features_corrected",,"descriptive",1000,"features","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM07"
"truth_metabolite_profile_icc_mean",0.636211239745845,"higher",1000,"ICC(A,1)","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM07"
"truth_sample_profile_pearson_mean",0.55781165298044,"higher",450,"correlation","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM07"
"truth_log1p_rmse",0.243796604012198,"lower",450000,"log1p intensity","","simulation","C2_SELECTIVE_DRIFT","+ selective drift","SIM07"
"heldout_qc_cv_mean",8.66664255416764,"lower",1000,"percent","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM07"
"heldout_qc_cv_sd",6.32390202792341,"lower",1000,"percent","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM07"
"heldout_qc_cv_median",7.87824104977669,"lower",1000,"percent","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM07"
"residual_run_order_gam_mean_deviance",0.0198606421882188,"lower",5000,"proportion","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM07"
"residual_run_order_gam_sd_deviance",0.0329697528985815,"lower",5000,"proportion","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM07"
"residual_ljung_box_proportion_significant",0.0082,"lower",5000,"proportion","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM07"
"batch_weighted_pc_r2_categorical",0.000967082916963991,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM07"
"retained_features",1000,"higher",1000,"features","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM07"
"retained_samples",500,"higher",500,"samples","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM07"
"runtime_sec",6.27,"lower",1,"seconds","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM07"
"drift_profiles_corrected",1505,"descriptive",5000,"profiles","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM07"
"drift_features_corrected",671,"descriptive",1000,"features","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM07"
"batch_features_corrected",694,"descriptive",1000,"features","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM07"
"truth_metabolite_profile_icc_mean",0.921489332739476,"higher",1000,"ICC(A,1)","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM07"
"truth_sample_profile_pearson_mean",0.924056388553148,"higher",450,"correlation","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM07"
"truth_log1p_rmse",0.07240210422546,"lower",450000,"log1p intensity","","simulation","C3_SELECTIVE_BATCH","+ selective batch","SIM07"
"heldout_qc_cv_mean",8.66664255416764,"lower",1000,"percent","","simulation","C4_FULL_FIXED","+ PQN","SIM07"
"heldout_qc_cv_sd",6.32390202792341,"lower",1000,"percent","","simulation","C4_FULL_FIXED","+ PQN","SIM07"
"heldout_qc_cv_median",7.87824104977669,"lower",1000,"percent","","simulation","C4_FULL_FIXED","+ PQN","SIM07"
"residual_run_order_gam_mean_deviance",0.0198640127223974,"lower",5000,"proportion","","simulation","C4_FULL_FIXED","+ PQN","SIM07"
"residual_run_order_gam_sd_deviance",0.0329242646153165,"lower",5000,"proportion","","simulation","C4_FULL_FIXED","+ PQN","SIM07"
"residual_ljung_box_proportion_significant",0.008,"lower",5000,"proportion","","simulation","C4_FULL_FIXED","+ PQN","SIM07"
"batch_weighted_pc_r2_categorical",0.000961872297493601,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","C4_FULL_FIXED","+ PQN","SIM07"
"retained_features",1000,"higher",1000,"features","","simulation","C4_FULL_FIXED","+ PQN","SIM07"
"retained_samples",500,"higher",500,"samples","","simulation","C4_FULL_FIXED","+ PQN","SIM07"
"runtime_sec",6.748,"lower",1,"seconds","","simulation","C4_FULL_FIXED","+ PQN","SIM07"
"drift_profiles_corrected",1505,"descriptive",5000,"profiles","","simulation","C4_FULL_FIXED","+ PQN","SIM07"
"drift_features_corrected",671,"descriptive",1000,"features","","simulation","C4_FULL_FIXED","+ PQN","SIM07"
"batch_features_corrected",694,"descriptive",1000,"features","","simulation","C4_FULL_FIXED","+ PQN","SIM07"
"truth_metabolite_profile_icc_mean",0.921389682845685,"higher",1000,"ICC(A,1)","","simulation","C4_FULL_FIXED","+ PQN","SIM07"
"truth_sample_profile_pearson_mean",0.924055672932798,"higher",450,"correlation","","simulation","C4_FULL_FIXED","+ PQN","SIM07"
"truth_log1p_rmse",0.072438982008187,"lower",450000,"log1p intensity","","simulation","C4_FULL_FIXED","+ PQN","SIM07"
"heldout_qc_cv_mean",8.66664255416764,"lower",1000,"percent","","simulation","G_SS","selective/selective","SIM07"
"heldout_qc_cv_sd",6.32390202792341,"lower",1000,"percent","","simulation","G_SS","selective/selective","SIM07"
"heldout_qc_cv_median",7.87824104977669,"lower",1000,"percent","","simulation","G_SS","selective/selective","SIM07"
"residual_run_order_gam_mean_deviance",0.0198640127223974,"lower",5000,"proportion","","simulation","G_SS","selective/selective","SIM07"
"residual_run_order_gam_sd_deviance",0.0329242646153165,"lower",5000,"proportion","","simulation","G_SS","selective/selective","SIM07"
"residual_ljung_box_proportion_significant",0.008,"lower",5000,"proportion","","simulation","G_SS","selective/selective","SIM07"
"batch_weighted_pc_r2_categorical",0.000961872297493601,"lower",450,"weighted R-squared","Batch is explicitly categorical.","simulation","G_SS","selective/selective","SIM07"
"retained_features",1000,"higher",1000,"features","","simulation","G_SS","selective/selective","SIM07"
"retained_samples",500,"higher",500,"samples","","simulation","G_SS","selective/selective","SIM07"
"runtime_sec",6.748,"lower",1,"seconds","","simulation","G_SS","selective/selective","SIM07"
"drift_profiles_corrected",1505,"descriptive",5000,"profiles","","simulation","G_SS","selective/selective","SIM07"
"drift_features_corrected",671,"descriptive",1000,"features","","simulation","G_SS","selective/selective","SIM07"
"batch_features_corrected",694,"descriptive",1000,"features","","simulation","G_SS","selective/selective","SIM07"
"truth_metabolite_profile_icc_mean",0.921389682845685,"higher",1000,"ICC(A,1)","","simulation","G_SS","selective/selective","SIM07"
"truth_sample_profile_pearson_mean",0.924055672932798,"higher",450,"correlation","","simulation","G_SS","selective/selective","SIM07"
"truth_log1p_rmse",0.072438982008187,"lower",450000,"log1p intensity","","simulation","G_SS","selective/selective","SIM07"
